name,downloads,description,created_at,updated_at,documentation,homepage,repository,id
rand_chacha,588216699,ChaCha random number generator ,2018-10-17 10:08:22.907614+00,2025-01-27 13:38:26.609781+00,https://docs.rs/rand_chacha,https://rust-random.github.io/book,https://github.com/rust-random/rand,91129
serde_json,577584598,A JSON serialization file format,2015-08-07 19:04:18.632088+00,2025-09-14 15:56:02.673791+00,https://docs.rs/serde_json,,https://github.com/serde-rs/json,2782
once_cell,569824502,Single assignment cells and lazy values.,2018-08-02 00:12:48.969947+00,2025-03-28 17:15:56.184274+00,https://docs.rs/once_cell,,https://github.com/matklad/once_cell,77028
log,567216429,A lightweight logging facade for Rust ,2014-12-13 22:10:19.94455+00,2025-09-03 20:08:08.331304+00,https://docs.rs/log,,https://github.com/rust-lang/log,547
regex-automata,566127907,Automata construction and matching using regular expressions.,2019-01-02 22:11:41.647566+00,2025-09-25 12:05:56.881342+00,https://docs.rs/regex-automata,https://github.com/rust-lang/regex/tree/master/regex-automata,https://github.com/rust-lang/regex,105119
unicode-ident,565344012,Determine whether characters have the XID_Start or XID_Continue properties according to Unicode S...,2021-10-02 05:15:24.656394+00,2025-09-10 03:08:21.638312+00,https://docs.rs/unicode-ident,,https://github.com/dtolnay/unicode-ident,459332
heck,564232215,heck is a case conversion library.,2017-03-27 11:22:23.06719+00,2024-03-12 22:42:23.303234+00,,,https://github.com/withoutboats/heck,9167
thiserror-impl,562917341,Implementation detail of the `thiserror` crate,2019-10-09 18:05:26.708915+00,2025-09-28 23:26:49.86948+00,,,https://github.com/dtolnay/thiserror,171266
thiserror,562871490,derive(Error),2019-10-09 18:05:40.346377+00,2025-09-28 23:26:56.561733+00,https://docs.rs/thiserror,,https://github.com/dtolnay/thiserror,171267
regex,541640185,An implementation of regular expressions for Rust. This implementation uses finite automata and g...,2014-12-13 22:10:11.303311+00,2025-09-25 12:07:35.796854+00,https://docs.rs/regex,https://github.com/rust-lang/regex,https://github.com/rust-lang/regex,545
ryu,539816484,Fast floating point to string conversion,2018-07-28 17:12:43.329564+00,2025-03-04 00:13:50.644407+00,https://docs.rs/ryu,,https://github.com/dtolnay/ryu,76396
cc,538106117,A build-time dependency for Cargo build scripts to assist in invoking the native C compiler to co...,2014-12-16 05:26:51.306505+00,2025-09-26 08:07:55.015031+00,https://docs.rs/cc,https://github.com/rust-lang/cc-rs,https://github.com/rust-lang/cc-rs,569
aho-corasick,531557974,Fast multiple substring searching.,2015-06-12 01:15:54.846782+00,2024-03-20 00:06:10.886998+00,,https://github.com/BurntSushi/aho-corasick,https://github.com/BurntSushi/aho-corasick,2365
clap,527015665,"A simple to use, efficient, and full-featured Command Line Argument Parser",2015-03-01 01:17:24.903018+00,2025-09-19 20:59:44.727379+00,,,https://github.com/clap-rs/clap,1498
smallvec,523535885,'Small vector' optimization: store up to a small number of items on the stack,2015-04-06 06:21:18.472333+00,2025-06-06 17:14:20.169448+00,https://docs.rs/smallvec/,,https://github.com/servo/rust-smallvec,1783
parking_lot_core,519191638,An advanced API for creating custom synchronization primitives.,2016-08-26 23:12:30.588575+00,2025-05-29 18:34:41.189352+00,,,https://github.com/Amanieu/parking_lot,6133
strsim,504754565,"Implementations of string similarity metrics. Includes Hamming, Levenshtein, OSA, Damerau-Levensh...",2015-02-10 02:10:46.832583+00,2024-04-02 22:18:09.40679+00,https://docs.rs/strsim/,https://github.com/rapidfuzz/strsim-rs,https://github.com/rapidfuzz/strsim-rs,1368
parking_lot,500926577,More compact and efficient implementations of the standard synchronization primitives.,2016-05-13 15:57:59.130349+00,2025-05-29 18:34:48.077268+00,,,https://github.com/Amanieu/parking_lot,5055
lazy_static,496208353,A macro for declaring lazily evaluated statics in Rust.,2014-11-23 01:18:10.993977+00,2024-06-21 22:48:42.440092+00,https://docs.rs/lazy_static,,https://github.com/rust-lang-nursery/lazy-static.rs,363
num-traits,486437350,Numeric traits for generic mathematics,2016-04-14 07:22:34.568594+00,2024-05-03 21:27:39.856244+00,https://docs.rs/num-traits,https://github.com/rust-num/num-traits,https://github.com/rust-num/num-traits,4746
socket2,468181461,Utilities for handling networking sockets with a maximal amount of configuration possible intended. ,2017-06-07 18:05:03.996775+00,2025-07-05 09:05:39.127086+00,https://docs.rs/socket2,https://github.com/rust-lang/socket2,https://github.com/rust-lang/socket2,18126
version_check,461053755,Tiny crate to check the version of the installed/running rustc.,2017-01-15 08:53:43.890697+00,2024-07-25 23:38:14.142737+00,https://docs.rs/version_check/,,https://github.com/SergioBenitez/version_check,8082
semver,460291150,Parser and evaluator for Cargo's flavor of Semantic Versioning,2014-11-11 05:37:08.485853+00,2025-09-14 17:16:31.572518+00,https://docs.rs/semver,,https://github.com/dtolnay/semver,7
either,460196753,The enum `Either` with variants `Left` and `Right` is a general purpose sum type with two cases. ,2015-09-14 22:12:31.900654+00,2025-03-05 21:36:27.950711+00,https://docs.rs/either/1/,,https://github.com/rayon-rs/either,3048
idna,456737981,IDNA (Internationalizing Domain Names in Applications) and Punycode.,2016-03-27 08:55:20.657552+00,2025-08-21 08:48:20.326736+00,,,https://github.com/servo/rust-url/,4577
windows-sys,451260465,Rust for Windows,2021-10-18 14:47:07.495906+00,2025-09-25 18:09:26.428973+00,,,https://github.com/microsoft/windows-rs,466814
time,448542588,Date and time library. Fully interoperable with the standard library. Mostly compatible with #![n...,2014-11-13 06:52:51.369245+00,2025-09-19 08:18:09.564305+00,,https://time-rs.github.io,https://github.com/time-rs/time,90
rustix,448524475,Safe Rust bindings to POSIX/Unix/Linux/Winsock-like syscalls,2021-10-29 10:44:45.767768+00,2025-09-09 15:50:02.311921+00,https://docs.rs/rustix,,https://github.com/bytecodealliance/rustix,473904
bytes,446156403,Types and traits for working with bytes,2015-01-30 08:04:59.453916+00,2025-03-05 12:12:14.708277+00,,,https://github.com/tokio-rs/bytes,1315
lock_api,443841188,Wrappers to create fully-featured Mutex and RwLock types. Compatible with no_std.,2018-06-08 00:16:14.822518+00,2025-05-29 18:34:32.254286+00,,,https://github.com/Amanieu/parking_lot,69133
digest,442286699,Traits for cryptographic hash functions and message authentication codes,2016-10-06 14:10:33.76349+00,2025-09-29 18:51:33.449402+00,https://docs.rs/digest,,https://github.com/RustCrypto/traits,6736
scopeguard,435235712,"A RAII scope guard that will run a given closure when it goes out of scope, even if the code betw...",2015-04-30 12:04:48.236552+00,2023-07-17 13:47:53.232324+00,https://docs.rs/scopeguard/,,https://github.com/bluss/scopeguard,1994
pin-project-lite,433320949,A lightweight version of pin-project written with declarative macros. ,2019-10-22 15:30:45.981586+00,2025-01-06 12:20:51.767173+00,,,https://github.com/taiki-e/pin-project-lite,174693
block-buffer,429440563,Buffer type for block processing of data,2017-06-12 01:07:55.617813+00,2025-09-02 18:31:57.95453+00,https://docs.rs/block-buffer,,https://github.com/RustCrypto/utils,18632
mio,428884292,Lightweight non-blocking I/O.,2014-11-11 23:52:39.666778+00,2025-05-24 14:44:14.874702+00,,https://github.com/tokio-rs/mio,https://github.com/tokio-rs/mio,62
miniz_oxide,426202260,DEFLATE compression and decompression library rewritten in Rust based on miniz,2017-10-10 19:08:01.549072+00,2025-06-09 22:26:12.218895+00,https://docs.rs/miniz_oxide,https://github.com/Frommi/miniz_oxide/tree/master/miniz_oxide,https://github.com/Frommi/miniz_oxide/tree/master/miniz_oxide,35141
crossbeam-utils,422972128,Utilities for concurrent programming,2017-08-28 12:20:45.154206+00,2024-12-15 15:26:01.019842+00,,https://github.com/crossbeam-rs/crossbeam/tree/master/crossbeam-utils,https://github.com/crossbeam-rs/crossbeam,29582
anyhow,422078915,Flexible concrete Error type built on std::error::Error,2019-10-05 19:52:26.646502+00,2025-09-19 14:21:43.692151+00,https://docs.rs/anyhow,,https://github.com/dtolnay/anyhow,170198
http,417390006,A set of types for representing HTTP requests and responses. ,2014-11-20 23:30:38.809367+00,2025-03-11 20:19:56.370499+00,https://docs.rs/http,,https://github.com/hyperium/http,184
ppv-lite86,414995207,Cross-platform cryptography-oriented low-level SIMD library.,2019-02-01 22:36:06.869586+00,2025-03-09 20:01:40.419162+00,,,https://github.com/cryptocorrosion/cryptocorrosion,112081
linux-raw-sys,411638600,Generated bindings for Linux's userspace API,2021-06-12 14:38:40.00565+00,2025-09-09 01:39:23.798581+00,https://docs.rs/linux-raw-sys,,https://github.com/sunfishcode/linux-raw-sys,409357
tokio,408628812,"An event-driven, non-blocking I/O platform for writing asynchronous I/O backed applications. ",2016-07-01 20:39:07.497766+00,2025-08-01 11:24:00.896293+00,,https://tokio.rs,https://github.com/tokio-rs/tokio,5563
windows_x86_64_msvc,406861398,Import lib for Windows,2021-10-27 15:17:55.755278+00,2025-01-07 15:43:03.422486+00,,,https://github.com/microsoft/windows-rs,473110
percent-encoding,400880877,Percent encoding and decoding,2017-06-13 17:02:11.044209+00,2025-08-21 08:46:50.131801+00,,,https://github.com/servo/rust-url/,18850
fastrand,399488454,A simple and fast random number generator,2020-05-27 16:21:53.648642+00,2024-12-08 16:27:29.613896+00,,,https://github.com/smol-rs/fastrand,246734
hyper,399057340,A protective and efficient HTTP library for all.,2014-11-22 04:05:30.45951+00,2025-08-18 13:53:21.388759+00,https://docs.rs/hyper,https://hyper.rs,https://github.com/hyperium/hyper,327
memoffset,398842325,offset_of functionality for Rust structs.,2017-10-17 06:16:56.082296+00,2024-03-26 19:58:31.849513+00,,,https://github.com/Gilnaa/memoffset,35941
byteorder,393932172,Library for reading/writing numbers in big-endian and little-endian.,2015-02-03 23:28:57.42213+00,2023-10-06 00:45:57.877036+00,https://docs.rs/byteorder,https://github.com/BurntSushi/byteorder,https://github.com/BurntSushi/byteorder,1343
url,392935457,"URL library for Rust, based on the WHATWG URL Standard",2014-11-14 18:37:08.658193+00,2025-08-23 12:41:43.315569+00,https://docs.rs/url,,https://github.com/servo/rust-url,109
toml,389155161,A native Rust encoder and decoder of TOML-formatted files and streams. Provides implementations o...,2014-11-11 05:37:45.901317+00,2025-09-18 19:05:39.826821+00,,,https://github.com/toml-rs/toml,11
windows_x86_64_gnu,387297698,Import lib for Windows,2021-10-28 19:27:32.276769+00,2025-01-07 15:42:54.444046+00,,,https://github.com/microsoft/windows-rs,473671
generic-array,386661475,Generic types implementing functionality of arrays,2015-09-27 14:13:44.174465+00,2025-01-12 17:58:19.615534+00,https://fizyk20.github.io/generic-array/generic_array/,,https://github.com/fizyk20/generic-array.git,3121
slab,383887582,Pre-allocated storage for a uniform data type,2015-06-15 20:47:25.571674+00,2025-08-08 07:40:58.273018+00,,,https://github.com/tokio-rs/slab,2392
windows_i686_msvc,383545646,Import lib for Windows,2021-10-27 15:17:41.977374+00,2025-01-07 15:42:50.460248+00,,,https://github.com/microsoft/windows-rs,473109
windows_aarch64_msvc,383243167,Import lib for Windows,2021-11-05 19:17:58.112695+00,2025-01-07 15:42:38.305221+00,,,https://github.com/microsoft/windows-rs,477460
windows_i686_gnu,382343845,Import lib for Windows,2021-10-28 19:27:12.591562+00,2025-01-07 15:42:42.282152+00,,,https://github.com/microsoft/windows-rs,473669
futures-core,380479786,The core traits and types in for the `futures` library. ,2018-03-05 22:32:59.053938+00,2024-10-05 07:06:47.233193+00,,https://rust-lang.github.io/futures-rs,https://github.com/rust-lang/futures-rs,54007
rustls,378097820,Rustls is a modern TLS library written in Rust.,2016-08-27 06:58:30.801463+00,2025-09-19 11:40:05.538388+00,,https://github.com/rustls/rustls,https://github.com/rustls/rustls,6137
ahash,373417361,A non-cryptographic hash function using AES-NI for high performance,2019-02-28 06:58:45.540196+00,2025-05-08 05:05:32.999746+00,https://docs.rs/ahash,,https://github.com/tkaitchuck/ahash,117734
futures-util,372714315,Common utilities and extension traits for the futures-rs library. ,2018-03-05 22:42:24.332661+00,2024-10-05 07:07:27.303135+00,,https://rust-lang.github.io/futures-rs,https://github.com/rust-lang/futures-rs,54020
futures-task,372129720,Tools for working with tasks. ,2019-07-29 02:21:47.224744+00,2024-10-05 07:07:01.495599+00,,https://rust-lang.github.io/futures-rs,https://github.com/rust-lang/futures-rs,152488
sha2,369139290,"Pure Rust implementation of the SHA-2 hash function family including SHA-224, SHA-256, SHA-384, a...",2016-05-06 20:20:25.502104+00,2025-09-02 23:08:02.228378+00,https://docs.rs/sha2,,https://github.com/RustCrypto/hashes,4991
fnv,368727788,Fowler–Noll–Vo hash function,2015-04-06 18:59:35.782519+00,2020-05-14 16:06:29.223002+00,https://doc.servo.org/fnv/,,https://github.com/servo/rust-fnv,1788
http-body,368503489,"Trait representing an asynchronous, streaming, HTTP request or response body. ",2019-04-04 18:06:00.061574+00,2024-07-12 15:49:01.533452+00,https://docs.rs/http-body,,https://github.com/hyperium/http-body,125857
tracing-core,367533400,Core primitives for application-level tracing. ,2019-06-20 17:36:00.464363+00,2025-06-06 10:08:58.582602+00,,https://tokio.rs,https://github.com/tokio-rs/tracing,142370
chrono,366381653,Date and time library for Rust,2014-11-20 04:21:11.545166+00,2025-09-08 08:59:32.995886+00,https://docs.rs/chrono/,https://github.com/chronotope/chrono,https://github.com/chronotope/chrono,120
futures-sink,366239333,The asynchronous `Sink` trait for the futures-rs library. ,2018-03-05 22:41:47.740444+00,2024-10-05 07:06:58.039843+00,,https://rust-lang.github.io/futures-rs,https://github.com/rust-lang/futures-rs,54019
windows-targets,364875409,Import libs for Windows,2022-09-09 14:29:19.927693+00,2025-09-25 18:09:05.432142+00,,,https://github.com/microsoft/windows-rs,661906
tracing,363354393,Application-level tracing for Rust. ,2017-11-27 18:43:02.901436+00,2024-11-27 17:13:14.607037+00,,https://tokio.rs,https://github.com/tokio-rs/tracing,40771
typenum,363262487,Typenum is a Rust library for type-level numbers evaluated at     compile time. It currently supp...,2015-09-26 03:09:06.865219+00,2025-10-02 06:13:48.051754+00,https://docs.rs/typenum,,https://github.com/paholg/typenum,3111
futures-channel,363000929,Channels for asynchronous communication using futures-rs. ,2018-03-05 22:36:02.312563+00,2024-10-05 07:07:06.660085+00,,https://rust-lang.github.io/futures-rs,https://github.com/rust-lang/futures-rs,54009
h2,362569195,An HTTP/2 client and server,2017-03-09 22:02:00.510015+00,2025-08-06 15:26:52.276441+00,https://docs.rs/h2,,https://github.com/hyperium/h2,8906
unicode-width,357277193,Determine displayed width of `char` and `str` types according to Unicode Standard Annex #11 rules. ,2015-04-14 19:29:07.865266+00,2025-06-09 22:20:35.450739+00,,https://github.com/unicode-rs/unicode-width,https://github.com/unicode-rs/unicode-width,1869
tempfile,354865718,A library for managing temporary files and directories.,2015-04-14 18:26:06.249019+00,2025-09-23 05:32:33.826527+00,https://docs.rs/tempfile,https://stebalien.com/projects/tempfile-rs/,https://github.com/Stebalien/tempfile,1867
pin-utils,353132472,Utilities for pinning ,2018-08-06 15:00:31.609789+00,2020-04-22 16:13:27.095776+00,https://docs.rs/pin-utils,,https://github.com/rust-lang-nursery/pin-utils,77760
tokio-util,352188379,Additional utilities for working with Tokio. ,2018-02-01 03:25:03.010037+00,2025-08-03 09:14:02.639765+00,,https://tokio.rs,https://github.com/tokio-rs/tokio,49101
uuid,349948829,A library to generate and parse UUIDs.,2014-11-11 05:37:37.261193+00,2025-09-02 06:11:41.210851+00,https://docs.rs/uuid,https://github.com/uuid-rs/uuid,https://github.com/uuid-rs/uuid,10
clap_lex,349493294,"Minimal, flexible command line parser",2022-04-15 19:08:14.98876+00,2025-06-09 18:09:36.745507+00,,,https://github.com/clap-rs/clap,568652
windows_x86_64_gnullvm,348488254,Import lib for Windows,2022-09-01 21:01:36.169638+00,2025-01-07 15:42:58.35725+00,,,https://github.com/microsoft/windows-rs,657025
windows_aarch64_gnullvm,348481739,Import lib for Windows,2022-09-01 20:55:47.169004+00,2025-01-07 15:42:32.178766+00,,,https://github.com/microsoft/windows-rs,657016
futures,347687965,"An implementation of futures and streams featuring zero allocations, composability, and iterator-...",2016-07-31 20:58:03.676528+00,2024-10-05 07:07:45.246157+00,,https://rust-lang.github.io/futures-rs,https://github.com/rust-lang/futures-rs,5848
futures-io,347489434,"The `AsyncRead`, `AsyncWrite`, `AsyncSeek`, and `AsyncBufRead` traits for the futures-rs library. ",2016-07-31 20:58:50.213004+00,2024-10-05 07:06:53.15632+00,,https://rust-lang.github.io/futures-rs,https://github.com/rust-lang/futures-rs,5849
pkg-config,347289402,A library to run the pkg-config system tool at build time in order to be used in Cargo build scri...,2014-11-11 06:37:31.276162+00,2025-03-03 10:04:55.062213+00,https://docs.rs/pkg-config,,https://github.com/rust-lang/pkg-config-rs,34
num_cpus,339675581,Get the number of CPUs on a machine.,2015-03-16 18:43:53.862639+00,2025-05-30 18:59:42.537878+00,https://docs.rs/num_cpus,,https://github.com/seanmonstar/num_cpus,1592
rustc_version,338830547,A library for querying the version of a installed rustc compiler,2015-08-24 00:54:04.57939+00,2024-08-28 09:21:22.033328+00,https://docs.rs/rustc_version/,,https://github.com/djc/rustc-version-rs,2906
form_urlencoded,338030081,"Parser and serializer for the application/x-www-form-urlencoded syntax, as used by HTML forms.",2020-06-19 22:23:03.447945+00,2025-08-21 08:47:43.93956+00,,,https://github.com/servo/rust-url,255839
nix,335643525,Rust friendly bindings to *nix APIs,2014-11-11 22:15:48.567559+00,2025-05-04 04:20:05.085648+00,,,https://github.com/nix-rust/nix,56
num-integer,335524098,Integer traits and functions,2016-04-14 07:26:07.694449+00,2024-02-08 01:42:29.084925+00,https://docs.rs/num-integer,https://github.com/rust-num/num-integer,https://github.com/rust-num/num-integer,4747
spin,334921695,Spin-based synchronization primitives,2015-01-27 15:50:37.555349+00,2025-03-26 19:10:27.894178+00,,,https://github.com/mvdnes/spin-rs.git,1307
tinyvec,334009868,`tinyvec` provides 100% safe vec-like data structures.,2020-01-07 02:30:11.536811+00,2025-08-18 23:09:20.429197+00,,,https://github.com/Lokathor/tinyvec,196005
cpufeatures,330718079,"Lightweight runtime CPU feature detection for aarch64, loongarch64, and x86/x86_64 targets,  with...",2021-04-26 17:07:17.776831+00,2025-01-25 01:35:46.131569+00,https://docs.rs/cpufeatures,,https://github.com/RustCrypto/utils,389800
nom,327614388,"A byte-oriented, zero-copy, parser combinators library",2015-01-17 17:47:52.413792+00,2025-01-26 16:03:28.068915+00,https://docs.rs/nom,,https://github.com/rust-bakery/nom,805
unicode-xid,325539148,Determine whether characters have the XID_Start or XID_Continue properties according to Unicode S...,2015-04-27 01:12:08.811826+00,2024-09-19 15:55:24.420864+00,https://unicode-rs.github.io/unicode-xid,https://github.com/unicode-rs/unicode-xid,https://github.com/unicode-rs/unicode-xid,1964
toml_edit,325451384,Yet another format-preserving TOML parser.,2017-12-17 22:25:35.748546+00,2025-09-18 19:05:55.337889+00,,,https://github.com/toml-rs/toml,43459
unicode-normalization,320212557,"This crate provides functions for normalization of Unicode strings, including Canonical and Compa...",2015-04-15 01:55:51.148249+00,2024-09-17 15:27:12.95074+00,https://docs.rs/unicode-normalization/,https://github.com/unicode-rs/unicode-normalization,https://github.com/unicode-rs/unicode-normalization,1873
wasi,319337617,WASI API bindings for Rust,2019-03-27 16:47:22.126268+00,2025-09-15 22:01:38.940804+00,https://docs.rs/wasi,,https://github.com/bytecodealliance/wasi-rs,124199
futures-macro,318890688,The futures-rs procedural macro implementations. ,2019-11-06 18:21:14.020889+00,2024-10-05 07:07:15.104978+00,,https://rust-lang.github.io/futures-rs,https://github.com/rust-lang/futures-rs,178725
httparse,317808508,"A tiny, safe, speedy, zero-copy HTTP/1.x parser.",2015-02-20 18:34:43.44873+00,2025-03-03 14:44:09.975762+00,https://docs.rs/httparse,,https://github.com/seanmonstar/httparse,1432
errno,313444655,Cross-platform interface to the `errno` variable.,2015-03-19 21:26:09.647306+00,2025-09-09 04:35:15.362504+00,https://docs.rs/errno,,https://github.com/lambda-fairy/rust-errno,1612
env_logger,312734870,A logging implementation for `log` which is configured via an environment variable. ,2015-01-27 15:33:08.586936+00,2025-04-01 19:37:14.047276+00,,,https://github.com/rust-cli/env_logger,1306
ring,312633721,An experiment.,2016-08-15 22:39:18.912891+00,2025-03-11 19:42:03.889273+00,,,https://github.com/briansmith/ring,5981
tokio-macros,312195722,Tokio's proc macros. ,2019-04-24 03:12:38.961545+00,2025-01-08 15:57:13.993235+00,,https://tokio.rs,https://github.com/tokio-rs/tokio,129790
tokio-rustls,309525402,Asynchronous TLS/SSL streams for Tokio using Rustls.,2017-02-22 05:32:09.54644+00,2025-09-26 15:31:04.364599+00,https://docs.rs/tokio-rustls,https://github.com/rustls/tokio-rustls,https://github.com/rustls/tokio-rustls,8630
crc32fast,309320696,"Fast, SIMD-accelerated CRC32 (IEEE) checksum computation",2018-11-13 12:53:18.90072+00,2025-07-13 15:09:03.117494+00,,,https://github.com/srijs/rust-crc32fast,96449
untrusted,309293235,"Safe, fast, zero-panic, zero-crashing, zero-allocation parsing of untrusted inputs in Rust.",2016-06-05 23:47:03.228558+00,2021-07-13 22:13:26.65001+00,https://briansmith.org/rustdoc/untrusted/,,https://github.com/briansmith/untrusted,5299
tinyvec_macros,307524320,Some macros for tiny containers,2020-08-09 16:30:41.144543+00,2023-02-02 23:03:04.651564+00,,,https://github.com/Soveu/tinyvec_macros,274712
tracing-attributes,307310275,Procedural macro attributes for automatically instrumenting functions. ,2019-08-08 22:42:06.221385+00,2025-06-17 15:27:17.613308+00,,https://tokio.rs,https://github.com/tokio-rs/tracing,155163
crossbeam-epoch,306871993,Epoch-based garbage collection,2017-11-26 17:32:53.106278+00,2024-01-08 12:56:47.04864+00,,https://github.com/crossbeam-rs/crossbeam/tree/master/crossbeam-epoch,https://github.com/crossbeam-rs/crossbeam,40618
futures-executor,306219040,Executors for asynchronous tasks based on the futures-rs library. ,2018-03-05 22:43:02.959105+00,2024-10-05 07:07:34.937861+00,,https://rust-lang.github.io/futures-rs,https://github.com/rust-lang/futures-rs,54021
winnow,305254996,"A byte-oriented, zero-copy, parser combinators library",2023-02-22 17:01:25.112233+00,2025-08-22 13:35:14.573448+00,,,https://github.com/winnow-rs/winnow,791966
thread_local,302041696,Per-object thread-local storage,2016-04-08 07:42:40.999679+00,2025-06-12 23:46:41.604446+00,https://docs.rs/thread_local/,,https://github.com/Amanieu/thread_local-rs,4697
flate2,300572592,DEFLATE compression and decompression exposed as Read/BufRead/Write streams. Supports miniz_oxide...,2014-11-11 06:37:58.925398+00,2025-06-07 03:24:41.222962+00,https://docs.rs/flate2,https://github.com/rust-lang/flate2-rs,https://github.com/rust-lang/flate2-rs,37
async-trait,300033967,Type erasure for async trait methods,2019-07-23 16:10:00.020678+00,2025-08-14 17:34:24.542203+00,https://docs.rs/async-trait,,https://github.com/dtolnay/async-trait,151072
redox_syscall,299505872,A Rust library to access raw Redox system calls,2016-11-03 01:32:41.787114+00,2025-07-28 15:30:58.010851+00,https://docs.rs/redox_syscall,,https://gitlab.redox-os.org/redox-os/syscall,7118
unicode-bidi,296765146,Implementation of the Unicode Bidirectional Algorithm,2015-06-11 18:06:04.414255+00,2024-12-16 23:09:47.459625+00,https://docs.rs/unicode-bidi/,,https://github.com/servo/unicode-bidi,2361
clap_derive,294205199,"Parse command line argument by defining a struct, derive crate.",2020-05-03 07:51:45.713663+00,2025-09-02 17:03:24.156431+00,,,https://github.com/clap-rs/clap,236945
termcolor,292611900,A simple cross platform library for writing colored text to a terminal. ,2016-11-20 20:45:01.476057+00,2024-01-10 12:40:32.42723+00,https://docs.rs/termcolor,https://github.com/BurntSushi/termcolor,https://github.com/BurntSushi/termcolor,7317
hex,292223369,Encoding and decoding data into/from hexadecimal representation.,2015-10-23 05:46:39.823534+00,2021-03-03 10:48:58.682837+00,https://docs.rs/hex/,,https://github.com/KokaKiwi/rust-hex,3290
crossbeam-deque,292081761,Concurrent work-stealing deque,2017-11-26 18:02:02.212875+00,2024-12-15 15:29:28.168345+00,,https://github.com/crossbeam-rs/crossbeam/tree/master/crossbeam-deque,https://github.com/crossbeam-rs/crossbeam,40627
