crate, num_effects, total, loc_lb, loc_ub, macros, loc_lb, loc_ub, conditional_code, loc_lb, loc_ub, skipped_calls, loc_lb, loc_ub, skipped_fn_ptrs, loc_lb, loc_ub, skipped_other, loc_lb, loc_ub, unsafe_trait, loc_lb, loc_ub, unsafe_impl, loc_lb, loc_ub, pub_fns, pub_fns_with_effects, pub_total_effects, audited_fns, audited_loc
quest, 30, 5, 292, 292, 10, 12, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 35, 9, 139
file_diff, 4, 1, 99, 99, 0, 0, 0, 1, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 6, 2, 32
argon2, 3, 7, 1779, 1779, 11, 140, 142, 2, 98, 98, 0, 0, 0, 0, 0, 0, 26, 41, 50, 0, 0, 0, 0, 0, 0, 28, 3, 3, 8, 250
spirv_cross, 324, 11, 9052, 9052, 56, 204, 216, 6, 36, 36, 0, 0, 0, 0, 0, 0, 316, 230, 316, 0, 0, 0, 0, 0, 0, 129, 98, 380, 106, 1134
aligned, 0, 2, 310, 310, 20, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
compare, 0, 1, 531, 531, 2, 0, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0
rustc-cfg, 7, 1, 179, 179, 2, 0, 2, 1, 21, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 1, 62
page_size, 2, 1, 211, 211, 0, 0, 0, 9, 95, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 5, 12
ndk-macro, 0, 4, 787, 787, 7, 19, 24, 6, 610, 610, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
hound, 35, 2, 2129, 2129, 213, 11, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 26, 6, 21, 55, 641
riscv-target, 0, 1, 391, 391, 2, 18, 18, 1, 239, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0
walrus, 14, 35, 11362, 11362, 193, 211, 377, 7, 721, 721, 0, 0, 0, 0, 0, 0, 11, 2, 12, 0, 0, 0, 0, 0, 0, 233, 9, 36, 17, 498
walrus-macro, 2, 1, 756, 756, 46, 386, 408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 16
yansi-term, 0, 5, 1135, 1135, 10, 62, 66, 4, 275, 275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0
atomicwrites, 30, 1, 335, 335, 0, 0, 0, 1, 42, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 100, 11, 150
gl, 0, 1, 64, 64, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
serde_stacker, 0, 4, 1424, 1424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 31, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
aster, 0, 27, 6820, 6820, 30, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 0, 124, 0, 0, 0, 0, 0, 0, 603, 0, 0, 0, 0
dockerfile, 0, 3, 915, 915, 41, 0, 41, 1, 266, 266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0
font-kit, 154, 28, 6605, 6605, 78, 186, 235, 14, 148, 148, 1, 0, 1, 0, 0, 0, 34, 29, 43, 0, 0, 0, 0, 0, 0, 182, 62, 557, 129, 1288
histogram, 0, 8, 1492, 1492, 1, 0, 1, 5, 481, 481, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0
tracing-bunyan-formatter, 6, 3, 609, 609, 6, 4, 9, 1, 23, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 4, 7, 128
liquid, 7, 4, 421, 421, 1, 2, 2, 1, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 2, 8, 3, 20
async-rwlock, 9, 1, 763, 763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 8, 0, 8, 14, 5, 5, 10, 141
stderrlog, 3, 1, 625, 625, 7, 0, 7, 1, 22, 22, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 55
maybe-owned, 0, 3, 1066, 1066, 9, 245, 250, 3, 446, 446, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
winconsole, 49, 40, 6260, 6260, 211, 1539, 1666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 111, 16, 21, 26, 507
x86_64, 97, 31, 10201, 10201, 134, 952, 1048, 9, 491, 491, 1, 0, 1, 0, 0, 0, 56, 39, 73, 2, 0, 2, 1, 0, 1, 287, 63, 114, 143, 1456
serde_codegen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
pretty-lint, 0, 1, 500, 500, 7, 10, 15, 1, 34, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0
aws-sdk-sso, 36, 68, 8626, 8628, 63, 46, 93, 6, 1139, 1139, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 349, 23, 53, 34, 653
libproc, 61, 18, 3230, 3230, 30, 0, 30, 28, 1305, 1305, 0, 0, 0, 0, 0, 0, 3, 1, 3, 0, 0, 0, 0, 0, 0, 22, 15, 89, 22, 297
guillotiere, 3, 3, 2275, 2275, 91, 60, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 43, 2, 2, 3, 104
lazy_format, 0, 1, 421, 421, 4, 381, 381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
proc-quote, 0, 2, 550, 550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0
riscv, 36, 58, 3218, 3218, 384, 515, 798, 14, 68, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 177, 27, 34, 29, 145
bollard, 51, 24, 10205, 10205, 116, 82, 182, 18, 474, 474, 0, 0, 0, 0, 0, 0, 20, 1, 20, 0, 0, 0, 0, 0, 0, 124, 31, 86, 50, 1158
gdi32-sys, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
password-rules-parser, 4, 2, 1441, 1441, 29, 16, 40, 1, 464, 464, 7, 69, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 1, 4, 48
cargo-binutils, 80, 24, 908, 908, 25, 10, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 25, 866, 30, 387
wabt, 67, 3, 2098, 2098, 17, 36, 47, 1, 74, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 61, 451, 106, 729
frame-metadata, 0, 10, 2664, 2664, 9, 101, 101, 20, 153, 153, 0, 0, 0, 0, 0, 0, 19, 0, 19, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
renderdoc-sys, 0, 2, 705, 705, 47, 331, 337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
wabt-sys, 78, 1, 229, 229, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 65, 65, 66, 94
atk, 723, 43, 7647, 7648, 114, 587, 655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 108, 0, 0, 0, 13, 0, 13, 289, 257, 534, 384, 2910
minimp3, 6, 2, 221, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 6, 3, 9, 5, 99
features, 0, 1, 296, 296, 1, 139, 139, 1, 55, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
env_proxy, 1, 1, 543, 543, 13, 11, 23, 1, 230, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 1, 1, 2
android_system_properties, 5, 1, 220, 220, 1, 0, 1, 1, 42, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 3, 2, 4, 4, 49
netlink-packet-utils, 0, 6, 866, 866, 30, 245, 265, 1, 51, 51, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0
intmap, 0, 4, 884, 884, 2, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0
r2d2_sqlite, 1, 1, 169, 169, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 4, 1, 1, 1, 7
fake-tty, 15, 1, 164, 164, 1, 6, 6, 5, 60, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 29, 4, 50
internment, 18, 8, 2782, 2782, 172, 105, 265, 4, 184, 184, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 0, 2, 0, 2, 46, 19, 37, 52, 283
minidom, 2, 9, 2145, 2145, 85, 94, 157, 3, 155, 155, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 52, 7, 7, 13, 89
core2, 30, 9, 3930, 3930, 6, 0, 6, 2, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 57, 7, 19, 10, 87
lyon_tessellation, 10, 11, 33087, 33087, 232, 261, 450, 12, 132, 132, 0, 0, 0, 0, 0, 0, 28, 22, 43, 0, 0, 0, 0, 0, 0, 120, 6, 10, 45, 1672
hyper-native-tls, 1, 1, 307, 307, 7, 4, 9, 1, 58, 58, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 3, 1, 1, 1, 3
intl_pluralrules, 1, 3, 3595, 3595, 7, 57, 60, 1, 38, 38, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 4, 1, 1, 1, 19
quinn-proto, 46, 45, 21586, 21586, 596, 889, 1331, 41, 2717, 2717, 3, 0, 3, 0, 0, 0, 34, 16, 45, 0, 0, 0, 0, 0, 0, 169, 8, 53, 46, 2878
content_inspector, 0, 1, 217, 217, 1, 0, 1, 1, 84, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
async-broadcast, 0, 1, 1963, 1963, 22, 12, 32, 1, 3, 3, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0
rustc-ap-rustc_index, 9, 5, 2511, 2511, 148, 439, 584, 2, 2, 2, 0, 0, 0, 0, 0, 0, 31, 5, 31, 0, 0, 0, 1, 0, 1, 99, 1, 9, 1, 7
frunk_core, 0, 11, 6002, 6002, 53, 855, 867, 5, 1177, 1177, 0, 0, 0, 0, 0, 0, 86, 31, 103, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0
hexf-parse, 0, 1, 532, 532, 125, 135, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
rmpv, 15, 10, 4553, 4553, 53, 64, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 84, 0, 0, 0, 0, 0, 0, 60, 7, 22, 25, 505
async_once, 3, 1, 211, 211, 14, 16, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 2, 0, 0, 1, 45
function_name, 0, 1, 23, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
quinn, 66, 11, 4499, 4499, 81, 107, 172, 6, 149, 149, 0, 0, 0, 0, 0, 0, 25, 0, 25, 0, 0, 0, 0, 0, 0, 65, 7, 17, 30, 604
permutohedron, 0, 3, 492, 492, 16, 8, 23, 1, 100, 100, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0
arrow, 61, 17, 4179, 4180, 40, 46, 66, 6, 1476, 1476, 2, 0, 2, 0, 0, 0, 2, 0, 2, 0, 0, 0, 1, 0, 1, 46, 13, 59, 48, 643
function_name-proc-macro, 0, 1, 152, 152, 5, 83, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
exr, 59, 37, 15971, 15971, 283, 359, 603, 17, 1925, 1925, 0, 0, 0, 0, 0, 0, 94, 62, 123, 0, 0, 0, 0, 0, 0, 377, 65, 392, 118, 1872
grep-searcher, 12, 10, 6287, 6287, 73, 50, 114, 13, 2019, 2019, 0, 0, 0, 0, 0, 0, 10, 6, 15, 0, 0, 0, 0, 0, 0, 120, 13, 47, 37, 725
spirv_headers, 0, 2, 4344, 4344, 11, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 10, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
serde-transcode, 0, 2, 509, 509, 12, 28, 38, 1, 1, 1, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
ed25519-zebra, 0, 5, 881, 881, 0, 0, 0, 15, 153, 153, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0
fluent-syntax, 12, 16, 3291, 3291, 70, 53, 113, 1, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 4, 14, 8, 144
amq-protocol-tcp, 1, 1, 58, 58, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3, 16
grep-matcher, 1, 2, 1648, 1648, 6, 0, 6, 1, 186, 186, 0, 0, 0, 0, 0, 0, 6, 10, 14, 0, 0, 0, 0, 0, 0, 49, 2, 2, 3, 82
amq-protocol-uri, 2, 1, 342, 342, 3, 0, 3, 1, 109, 109, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 44
numpy, 190, 19, 7094, 7094, 350, 238, 569, 8, 957, 957, 0, 0, 0, 0, 0, 0, 45, 19, 53, 1, 0, 1, 18, 0, 18, 106, 98, 622, 167, 1255
roaring, 47, 31, 9456, 9456, 290, 12, 300, 21, 2306, 2306, 0, 0, 0, 0, 0, 0, 86, 1, 86, 0, 0, 0, 0, 0, 0, 184, 39, 148, 182, 1696
actix-server-config, 0, 1, 248, 248, 1, 0, 1, 3, 63, 63, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0
gag, 18, 5, 373, 373, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 30, 18, 111
gstreamer, 4115, 154, 65523, 65523, 1886, 7811, 9261, 68, 8953, 8953, 16, 3, 18, 0, 0, 0, 667, 21, 676, 4, 0, 4, 266, 0, 266, 1947, 1397, 4485, 2718, 19332
liblmdb-sys, 52, 1, 210, 210, 1, 0, 1, 2, 17, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 50, 50, 51, 6
tcp-stream, 13, 1, 821, 821, 13, 70, 81, 21, 190, 190, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 14, 8, 23, 12, 101
memmem, 0, 2, 347, 347, 0, 0, 0, 1, 16, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
castaway, 6, 4, 886, 886, 2, 249, 249, 2, 239, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 41, 0, 41, 10, 4, 11, 7, 76
psutil, 195, 128, 6165, 6165, 137, 80, 205, 32, 213, 213, 0, 0, 0, 0, 0, 0, 14, 0, 14, 0, 0, 0, 0, 0, 0, 184, 59, 261, 107, 1212
rusoto_lambda, 58, 4, 8495, 8495, 347, 151, 451, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 116, 1662
signal-hook-tokio, 0, 1, 157, 157, 0, 0, 0, 1, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
netlink-packet-core, 3, 9, 1514, 1514, 6, 17, 18, 5, 273, 273, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 39, 3, 4, 7, 28
palette, 65, 109, 37205, 37205, 590, 5733, 6126, 48, 4812, 4812, 0, 0, 0, 0, 0, 0, 284, 58, 298, 4, 0, 4, 54, 0, 54, 385, 76, 281, 266, 1646
filedescriptor, 139, 3, 1515, 1515, 3, 0, 3, 6, 177, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 18, 18, 142, 58, 598
derive-error-chain, 1, 1, 1677, 1677, 120, 334, 404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 288
lebe, 12, 1, 576, 576, 12, 122, 124, 5, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 8, 16, 8, 28
lsp-codec, 4, 2, 379, 379, 3, 0, 3, 2, 79, 79, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
lapin, 22, 40, 9410, 9410, 222, 143, 321, 6, 264, 264, 1, 0, 1, 0, 0, 0, 11, 0, 11, 0, 0, 0, 0, 0, 0, 91, 9, 17, 41, 515
bv, 51, 25, 5310, 5310, 172, 518, 639, 25, 805, 805, 0, 0, 0, 0, 0, 0, 56, 2, 56, 0, 0, 0, 0, 0, 0, 100, 36, 530, 127, 674
primal-check, 0, 3, 327, 327, 2, 0, 2, 2, 120, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
perf-event, 42, 3, 1667, 1667, 15, 65, 72, 2, 16, 16, 0, 0, 0, 0, 0, 0, 4, 0, 4, 1, 0, 1, 1, 0, 1, 29, 13, 62, 20, 135
smithay-clipboard, 36, 4, 852, 852, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 85, 10, 246
capnpc, 61, 6, 3902, 3902, 250, 903, 1029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 14, 126, 21, 328
frunk, 0, 4, 1571, 1571, 22, 198, 206, 13, 462, 462, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0
unic-langid-impl, 25, 15, 3721, 3721, 50, 52, 88, 4, 50, 50, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 33, 9, 47, 11, 370
gltf, 117, 33, 8176, 8176, 26, 31, 52, 7, 449, 449, 0, 0, 0, 0, 0, 0, 75, 11, 78, 0, 0, 0, 0, 0, 0, 298, 18, 118, 55, 578
tower-test, 0, 6, 503, 503, 7, 40, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0
dlopen, 158, 25, 2114, 2114, 17, 15, 26, 2, 2, 2, 0, 0, 0, 0, 0, 0, 8, 0, 8, 0, 0, 0, 14, 0, 14, 46, 37, 306, 53, 451
peg-runtime, 0, 4, 309, 309, 6, 4, 9, 1, 5, 5, 0, 0, 0, 0, 0, 0, 9, 2, 9, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0
peg-macros, 10, 7, 5054, 5054, 123, 337, 424, 0, 0, 0, 53, 46, 90, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 18, 1, 10, 1, 32
dlopen_derive, 4, 5, 339, 339, 28, 73, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 8, 6, 99
volatile, 79, 9, 1380, 1380, 29, 77, 98, 1, 1, 1, 0, 0, 0, 0, 0, 0, 7, 2, 7, 0, 0, 0, 2, 0, 2, 38, 31, 72, 44, 276
fluent-bundle, 0, 18, 2624, 2624, 32, 60, 89, 1, 11, 11, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0
json_comments, 1, 1, 428, 428, 3, 4, 6, 1, 122, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 1, 18
coreaudio-sys, 0, 1, 5, 5, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
unic-langid, 0, 1, 135, 135, 2, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
easy-parallel, 4, 1, 322, 322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 16, 4, 60
frunk_derives, 19, 3, 271, 271, 8, 117, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 38, 4, 212
cov-mark, 0, 1, 271, 271, 3, 65, 65, 1, 86, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
wgpu-hal, 2417, 49, 29361, 29361, 511, 477, 922, 71, 826, 826, 2, 0, 2, 0, 0, 0, 146, 0, 146, 0, 0, 0, 92, 0, 92, 190, 33, 151, 481, 14576
minimp3-sys, 2, 2, 2, 3, 20, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0
frunk_proc_macro_helpers, 9, 1, 440, 440, 37, 7, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 9, 9, 9, 55
symlink, 33, 3, 346, 346, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 13, 33, 13, 79
gltf-derive, 0, 1, 56, 56, 4, 24, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
proc-quote-impl, 0, 2, 507, 507, 32, 48, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0
mint, 4, 5, 487, 487, 53, 205, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10
gltf-json, 0, 29, 4025, 4025, 41, 16, 55, 33, 334, 334, 0, 0, 0, 0, 0, 0, 14, 0, 14, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0
hidapi, 153, 10, 1907, 1907, 22, 19, 37, 23, 129, 129, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 2, 73, 50, 306, 101, 801
term_grid, 0, 1, 751, 751, 10, 0, 10, 1, 219, 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0
boolinator, 0, 1, 250, 250, 1, 0, 1, 1, 95, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
kube-runtime, 8, 22, 6946, 6946, 65, 66, 118, 31, 2145, 2147, 0, 0, 0, 0, 0, 0, 19, 0, 19, 0, 0, 0, 0, 0, 0, 97, 16, 35, 23, 442
rusoto_ebs, 6, 3, 1027, 1028, 37, 17, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 12, 211
topological-sort, 0, 1, 444, 444, 2, 0, 2, 1, 152, 152, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0
lscolors, 49, 4, 1477, 1477, 4, 0, 4, 5, 467, 467, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 29, 11, 71, 26, 280
netlink-packet-route, 0, 88, 14615, 14615, 270, 681, 896, 15, 1689, 1689, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0
mysql_async, 38, 47, 12185, 12185, 139, 197, 311, 15, 2324, 2324, 0, 0, 0, 0, 0, 0, 25, 4, 25, 0, 0, 0, 0, 0, 0, 216, 58, 338, 166, 2338
woothee, 0, 4, 2635, 2636, 2, 1201, 1201, 2, 38, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0
cidr-utils, 36, 26, 2979, 2979, 18, 0, 18, 6, 102, 102, 0, 0, 0, 0, 0, 0, 16, 0, 16, 0, 0, 0, 0, 0, 0, 102, 19, 57, 59, 500
d3d12, 140, 14, 2304, 2304, 20, 249, 256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 117, 99, 142, 101, 879
